code,service_term,level
TQ-6500.6500,Political Associations/Clubs,4
TQ-6500.6700,Political Parties,4
TR,Research,2
TR-0400,Agricultural and Food Sciences Research,3
TR-0400.0400,Agricultural Pest Control Research,4
TR-0400.0600,Agronomy and Crop Sciences Research,4
TR-0400.0800,Animal Nutrition Research,4
TR-0400.1800,Dairy Science Research,4
TR-0400.2000,Fishery Research,4
TR-0400.2200,Food Science Research,4
TR-0400.3300,Irrigation Research,4
TR-0400.4500,Livestock Research,4
TR-0400.6500,Poultry Science Research,4
TR-0400.8000,Soil Sciences Research,4
TR-0400.8500,Sustainable Agriculture Research,4
TR-1000,Biological and Life Sciences Research,3
TR-1000.0400,Aquatic Biology/Limnology Research,4
TR-1000.0800,Biochemistry/Molecular Biology Research,4
TR-1000.0850,Biomedical Engineering Research,4
TR-1000.1000,Botanical Research,4
TR-1000.1500,Conservation Biology Research,4
TR-1000.1800,Ecology Research,4
TR-1000.2000,Epidemiology Research,4
TR-1000.2200,Evolutionary Biology Research,4
TR-1000.2500,Genetics Research,4
TR-1000.4800,Marine Biology Research,4
TR-1000.5000,Medical and Health Sciences Research,4
TR-1000.5200,Microbiology Research,4
TR-1000.5600,Nutrition Sciences Research,4
TR-1000.6000,Pharmacology Research,4
TR-1000.6400,Population Biology Research,4
TR-1000.8500,Toxicology Research,4
TR-1000.9800,Zoology/Wildlife Biology Research,4
TR-3300,Interdisciplinary Research,3
TR-6500,Physical Sciences and Technology Research,3
TR-6500.1500,Computer and Information Sciences Research,4
TR-6500.1900,Engineering and Technology Research,4
TR-6500.5200,Mathematical Sciences Research,4
TR-6500.6500,Physical and Earth Sciences Research,4
TR-6500.6500-030,Astronomy and Space Sciences Research,5
TR-6500.6500-050,Atmospheric Sciences/Meteorology Research,5
TR-6500.6500-150,Chemistry Research,5
TR-6500.6500-180,Energy Sciences Research,5
TR-6500.6500-200,Environmental Sciences Research,5
TR-6500.6500-250,Geology Research,5
TR-6500.6500-280,Geophysics Research,5
TR-6500.6500-600,Oceanography Research,5
TR-6500.6500-660,Paleontology Research,5
TR-6500.6500-670,Physics Research,5
TR-8000,Social Sciences and Humanities Research,3
TR-8000.0300,Anthropology Research,4
TR-8000.0400,Archeology Research,4
TR-8000.0450,Architecture/Environmental Design Research,4
TR-8000.0500,Arts/Art History Research,4
TR-8000.1000,Business and Economics Research,4
TR-8000.1400,Communications Research,4
TR-8000.1500,Criminology Research,4
TR-8000.1800,Demography and Population Studies,4
TR-8000.1900,Education Research,4
TR-8000.2400,Geography Research,4
TR-8000.2450,Gerontology Research,4
TR-8000.3000,Historical Research,4
TR-8000.4500,Labor and Industrial Relations Research,4
TR-8000.4600,Language/Linguistics Research,4
TR-8000.4700,Law and Jurisprudence Research,4
TR-8000.6300,Political Science and Public Policy Research,4
TR-8000.6400,Psychology Research,4
TR-8000.8000,Social and Cultural Studies,4
TR-8000.8000-180,Diversity and Ethnic Studies,5
TR-8000.8000-250,Gay/Lesbian/Bisexual/Transgender Studies,5
TR-8000.8000-600,Poverty Studies,5
TR-8000.8000-700,Regional and Area Studies,5
TR-8000.8000-900,Urban Studies,5
TR-8000.8000-950,Women's Studies,5
TR-8000.8100,Sociology Research,4
Y,Target Populations,1
YA,Agencies/Organizations as Recipients,2
YB,Age Groups,2
YB-0500,Adults,3
YB-8000,Older Adults,3
YB-9000,Young Adults,3
YB-9500,Youth,3
YB-9500.0500,Adolescents,4
YB-9500.1500,Children,4
YB-9500.1500-630,Preadolescent Children,5
YB-9500.1500-650,Preschool Age Children,5
YB-9500.1500-680,Primary School Age Children,5
YB-9500.1800,Emancipated Minors,4
YB-9500.3300,Infants/Toddlers,4
YB-9500.3300-330,Infants,5
YB-9500.3300-800,Toddlers,5
YB-9500.4500,Latchkey Children,4
YB-9500.6000,Newborns,4
YB-9500.9000,Unaccompanied Minors,4
YC,Benefits Recipients,2
YC-1500,Caregiver Subsidy Recipients,3
YC-1530,CHIP Recipients,3
YC-1550,Community Voicemail Recipients,3
YC-1700,Disability Benefit Recipients,3
YC-1800,Eligible Benefits Applicants,3
YC-1900,Ex-Public Assistance Recipients,3
YC-1950,Farm Aid Recipients,3
YC-2000,Food Stamps/SNAP Recipients,3
YC-2500,General Relief Recipients,3
YC-3300,In Home Supportive Services Subsidy Recipients,3
YC-4500,Long Term Welfare Recipients,3
YC-5000,Medicaid Recipients,3
YC-5100,Medicare Beneficiaries,3
YC-7000,Refugee/Entrant Cash Assistance Recipients,3
YC-7900,Social Security Retirement Recipients,3
YC-8000,SSI Recipients,3
YC-8200,State/Local Health Insurance Recipients,3
YC-8220,State Medicaid Waiver Service Recipients,3
YC-8500,TANF Recipients,3
YC-9000,Unemployment Recipients,3
YC-9500,Workers Compensation Recipients,3
YD,Caregivers,2
YD-2000,Formal Caregivers,3
YD-3300,Informal Caregivers,3
YD-4000,Long Distance Caregivers,3
YE,Citizenship,2
YE-1450,Citizens,3
YE-1450.1800,Dual Citizens,4
YE-1450.9000,United States Citizens,4
YE-1450.9000-650,Naturalized United States Citizens,5
YE-1450.9000-900,United States Citizens Abroad,5
YE-1450.9000-930,United States Citizens by Birth,5
YE-1460,Citizenship Applicants,3
YE-2000,Foreign Nationals,3
YE-2000.1800,Exchange Visitors,4
YE-2000.1900,Foreign Business Travelers,4
YE-2000.2000,Foreign Government Officials,4
YE-2000.2100,Foreign Media Representatives,4
YE-2000.2150,Foreign Temporary Workers,4
YE-2000.2150-200,Foreign Agricultural Workers,5
YE-2000.2200,Foreign Tourists,4
YE-2000.3300,International Representatives,4
YE-2000.3350,Intracompany Transferees,4
YE-3300,Immigrants,3
YE-6500,Lawful Permanent Residents,3
YE-7000,Refugees/Entrants/Asylees,3
YE-9000,Undocumented People,3
YE-9000.9000,Undocumented Workers,4
YF,Disabilities and Health Conditions,2
YF-0500,Animal Ailments,3
YF-0500.1000,Bovine Spongiform Encephalopathy,4
YF-0500.1500,Chronic Wasting Disease,4
YF-0500.8000,Scrapie,4
YF-1500,Communication Impairments,3
YF-1500.4500,Language Impairments,4
YF-1500.4500-050,Aphasia,5
YF-1500.4500-450,Language Delays,5
YF-1500.8000,Speech Impairments,4
YF-1500.8000-050,Articulation Disorders,5
YF-1500.8000-800,Stuttering,5
YF-1500.8000-900,Voice Disorders,5
YF-1800,Developmental Disabilities,3
YF-1800.0400,Autism Spectrum Disorders,4
YF-1800.0400-030,Asperger's Syndrome,5
YF-1800.0400-050,Autism,5
YF-1800.0400-150,Childhood Disintegrative Disorder,5
YF-1800.0400-700,Rett Syndrome,5
YF-1800.1500,Cerebral Palsy,4
YF-1800.1800,Epilepsy,4
YF-1800.5000,Intellectual Disabilities,4
YF-1800.5000-500,Mild Intellectual Disabilities,5
YF-1800.5000-520,Moderate Intellectual Disabilities,5
YF-1800.5000-650,Profound Intellectual Disabilities,5
YF-1800.5000-800,Severe Intellectual Disabilities,5
YF-1800.6000,Neurological Impairments,4
YF-2000,Frail Elderly,3
YF-2200,Functional Disabilities,3
YF-3000,Health Conditions,3
YF-3000.0020,Acanthamoeba Keratitis,4
YF-3000.0040,Achondroplasia,4
YF-3000.0060,Acidosis,4
YF-3000.0080,Acne,4
YF-3000.0100,Acoustic Neuroma,4
YF-3000.0120,Acrocephaly,4
YF-3000.0160,Acromegaly,4
YF-3000.0200,Addison's Disease,4
YF-3000.0240,Agent Orange,4
YF-3000.0270,AIDS/HIV,4
YF-3000.0270-050,AIDS,5
YF-3000.0270-300,HIV Infections,5
YF-3000.0270-500,Maternal HIV Infections,5
YF-3000.0270-650,Pediatric AIDS,5
YF-3000.0270-700,People at Risk for AIDS/HIV,5
YF-3000.0270-900,Worried Well,5
YF-3000.0320,Albinism,4
YF-3000.0360,Allergies,4
YF-3000.0360-500,Multiple Chemical Sensitivity,5
YF-3000.0360-800,Specific Allergies,5
YF-3000.0400,Alopecia,4
YF-3000.0410,Alpha 1-Antitrypsin Deficiency,4
YF-3000.0440,Alzheimer's Disease,4
YF-3000.0440-500,Mild Alzheimer's Disease,5
YF-3000.0440-520,Moderate Alzheimer's Disease,5
YF-3000.0440-800,Severe Alzheimer's Disease,5
YF-3000.0480,Amblyopia,4
YF-3000.0500,Amyloidosis,4
YF-3000.0520,Amyotrophic Lateral Sclerosis,4
YF-3000.0560,Anemia,4
YF-3000.0560-060,Aplastic Anemia,5
YF-3000.0560-330,Iron Deficiency Anemia,5
YF-3000.0560-800,Sickle Cell Anemia,5
YF-3000.0560-850,Thalassemia,5
YF-3000.0560-900,Vitamin Deficiency Anemia,5
YF-3000.0570,Anencephaly,4
YF-3000.0580,Aneurysms,4
YF-3000.0600,Animal/Insect/Snake Bites,4
YF-3000.0640,Aniseikonia,4
YF-3000.0660,Anthrax,4
YF-3000.0700,Apnea,4
YF-3000.0710,Appendicitis,4
YF-3000.0715,Apraxia,4
YF-3000.0720,Arnold-Chiari Deformity,4
YF-3000.0760,Arteriosclerosis,4
YF-3000.0800,Arthritis,4
YF-3000.0800-650,Osteoarthritis,5
YF-3000.0800-700,Rheumatoid Arthritis,5
YF-3000.0840,Arthrogryposis,4
YF-3000.0880,Asbestosis,4
YF-3000.0920,Asthma,4
YF-3000.0950,Ataxia,4
YF-3000.0950-050,Acquired Ataxia,5
YF-3000.0950-200,Friedreich's Ataxia,5
YF-3000.0950-500,Machado-Joseph Disease,5
YF-3000.1000,Back Problems,4
YF-3000.1020,Balance Disorders,4
YF-3000.1030,Batten Disease,4
YF-3000.1040,Bell's Palsy,4
YF-3000.1080,Beriberi,4
YF-3000.1170,Bladder Incontinence,4
YF-3000.1190,Black Lung Disease,4
YF-3000.1280,Bowel Incontinence,4
YF-3000.1290,Bowen's Disease,4
YF-3000.1300,Brain Injuries,4
YF-3000.1300-050,Acquired Brain Injuries,5
YF-3000.1300-150,Congenital Brain Injuries,5
YF-3000.1310,Brain Tumors,4
YF-3000.1340,Breast Implants,4
YF-3000.1355,Buerger's Disease,4
YF-3000.1400,Burns,4
YF-3000.1450,Caisson Disease,4
YF-3000.1480,Cancer,4
YF-3000.1480-080,Bone Cancer,5
YF-3000.1480-100,Bladder Cancer,5
YF-3000.1480-120,Breast Cancer,5
YF-3000.1480-150,Cervical Cancer,5
YF-3000.1480-175,Colorectal Cancer,5
YF-3000.1480-175.15,Colon Cancer,6
YF-3000.1480-175.70,Rectal Cancer,6
YF-3000.1480-450,Liver Cancer,5
YF-3000.1480-480,Lung Cancer,5
YF-3000.1480-650,Ovarian Cancer,5
YF-3000.1480-670,Pancreatic Cancer,5
YF-3000.1480-680,Prostate Cancer,5
YF-3000.1480-740,Renal Cancer,5
YF-3000.1480-800,Skin Cancer,5
YF-3000.1480-840,Stomach Cancer,5
YF-3000.1480-870,Testicular Cancer,5
YF-3000.1480-880,Thyroid Cancer,5
YF-3000.1480-900,Uterine Cancer,5
YF-3000.1500,Candidiasis,4
YF-3000.1520,Carpal Tunnel Syndrome,4
YF-3000.1560,Cataracts,4
YF-3000.1580,Celiac Disease,4
YF-3000.1600,Cellulitis,4
YF-3000.1650,CFIDS,4
YF-3000.1700,Charcot-Marie Tooth Disease,4
YF-3000.1710,Children Prenatally Exposed to Drugs,4
YF-3000.1760,Cholera,4
YF-3000.1770,Cholesteremia,4
YF-3000.1780,Chronic Obstructive Pulmonary Disease,4
YF-3000.1790,Cirrhosis of the Liver,4
YF-3000.1800,Cleft Lip/Cleft Palate,4
YF-3000.1840,Clubfoot,4
YF-3000.1850,Coffin-Lowry Syndrome,4
YF-3000.1860,Cogan's Syndrome,4
YF-3000.1920,Collagen Disease,4
YF-3000.1960,Coloboma,4
YF-3000.2040,Color Blindness,4
YF-3000.2100,Coma,4
YF-3000.2110,Common Ailments,4
YF-3000.2110-060,Birthmarks,5
YF-3000.2110-070,Bone Fractures,5
YF-3000.2110-100,Chickenpox,5
YF-3000.2110-130,Common Cold,5
YF-3000.2110-180,Eczema,5
YF-3000.2110-220,Fever Blisters,5
YF-3000.2110-270,Hemorrhoids,5
YF-3000.2110-300,Hives,5
YF-3000.2110-330,Irritable Bowel Syndrome,5
YF-3000.2110-500,Measles,5
YF-3000.2110-510,Mononucleosis,5
YF-3000.2110-520,Motion Sickness,5
YF-3000.2110-530,Mumps,5
YF-3000.2110-580,Nosebleeds,5
YF-3000.2110-600,Polymorphic Light Eruption,5
YF-3000.2110-630,Polyps,5
YF-3000.2110-650,Psoriasis,5
YF-3000.2110-700,Ringworm,5
YF-3000.2110-800,Sports Injuries,5
YF-3000.2110-900,Ulcers,5
YF-3000.2110-920,Vertigo,5
YF-3000.2110-950,Warts,5
YF-3000.2130,Congenital Conditions/Anomalies,4
YF-3000.2180,Corneal Disease,4
YF-3000.2190,Cornelia de Lange Syndrome,4
YF-3000.2200,Cretinism,4
YF-3000.2210,Creutzfeldt-Jakob Disease,4
YF-3000.2220,Cri Du Chat Syndrome,4
YF-3000.2240,Crohn's Disease,4
YF-3000.2280,Cushing's Syndrome,4
YF-3000.2320,Cystic Fibrosis,4
YF-3000.2330,Cystitis,4
YF-3000.2330-330,Interstitial Cystitis,5
YF-3000.2350,Dandy Walker Syndrome,4
YF-3000.2360,Darier's Disease,4
YF-3000.2370,Decubitus Ulcers,4
YF-3000.2380,Dementia,4
YF-3000.2400,Dental Problems,4
YF-3000.2415,Dermatitis Herpetiformis,4
YF-3000.2420,Dermatomytositis,4
YF-3000.2430,DES Affected Individuals,4
YF-3000.2440,Diabetes,4
YF-3000.2440-250,Gestational Diabetes,5
YF-3000.2440-800,Type 1 Diabetes,5
YF-3000.2440-850,Type 2 Diabetes,5
YF-3000.2450,Diabetic Retinopathy,4
YF-3000.2450-100,Blind Diabetics,5
YF-3000.2480,Diphtheria,4
YF-3000.2520,Diverticulitis,4
YF-3000.2560,Down Syndrome,4
YF-3000.2600,Dwarfism,4
YF-3000.2640,Dysautonomia,4
YF-3000.2660,Dyspraxia,4
YF-3000.2680,Dystonia Musculum Deformans,4
YF-3000.2720,Ectodermal Dysplasias,4
YF-3000.2760,Ehlers-Danlos Syndrome,4
YF-3000.2770,Electric Shocks/Lightning Strikes,4
YF-3000.2780,Ellis-van Cervald Syndrome,4
YF-3000.2800,Emphysema,4
YF-3000.2840,Encephalitis,4
YF-3000.2920,Endometriosis,4
YF-3000.2960,Endometritis,4
YF-3000.2990,Eosinophilic Gastrointestinal Disorders,4
YF-3000.3030,Epidermolysis,4
YF-3000.3050,Essential Tremor,4
YF-3000.3070,Fabry's Disease,4
YF-3000.3080,Facial Disorders/Disfigurements,4
YF-3000.3080-150,Cranial Asymmetry,5
YF-3000.3080-850,Trigeminal Neuralgia,5
YF-3000.3100,Farber Disease,4
YF-3000.3110,Feeding Disorders,4
YF-3000.3120,Fetal Alcohol Spectrum Disorders,4
YF-3000.3140,Fibrocystic Disease of the Breast,4
YF-3000.3150,Fibromyalgia,4
YF-3000.3160,Food Poisoning,4
YF-3000.3160-100,Botulism,5
YF-3000.3160-150,Campylobactor Food Poisoning,5
YF-3000.3160-200,E coli,5
YF-3000.3160-450,Listeriosis,5
YF-3000.3160-600,Norwalk Virus Food Poisoning,5
YF-3000.3160-800,Salmonella,5
YF-3000.3160-850,Shigella,5
YF-3000.3160-900,Vibrio Food Poisoning,5
YF-3000.3180,Fragile X Syndrome,4
YF-3000.3190,Fungal Infections,4
YF-3000.3200,Galactosemia,4
YF-3000.3220,Gallstones,4
YF-3000.3240,Gaucher's Disease,4
YF-3000.3280,Genetic Disorders,4
YF-3000.3320,Glaucoma,4
YF-3000.3330,Glioblastoma Multiforme,4
YF-3000.3340,Glossitis,4
YF-3000.3365,Glycogen Storage Disease,4
YF-3000.3400,Gout,4
YF-3000.3410,Growth Disorders/Stature Issues,4
YF-3000.3430,Guillain-Barre Syndrome,4
YF-3000.3480,Hamman-Rich Syndrome,4
YF-3000.3490,Hantavirus Associated Respiratory Distress Syndrome,4
YF-3000.3495,Hashimoto's Disease,4
YF-3000.3500,Headaches,4
YF-3000.3520,Heart Disease,4
YF-3000.3520-050,Angina Pectoris,5
YF-3000.3520-100,Arrhythmias,5
YF-3000.3520-150,Congenital Heart Disease,5
YF-3000.3520-200,Congestive Heart Failure,5
YF-3000.3520-250,Coronary Artery Disease,5
YF-3000.3530,Hematomas,4
YF-3000.3540,Hemochromatosis,4
YF-3000.3560,Hemophilia,4
YF-3000.3580,Hemorrhagic Telangiectasia,4
YF-3000.3600,Hepatitis,4
YF-3000.3620,Hernia,4
YF-3000.3660,High Risk Infants/Children,4
YF-3000.3720,Huntington's Disease,4
YF-3000.3760,Hydrocephalus,4
YF-3000.3790,Hyperhidrosis,4
YF-3000.3800,Hypertension,4
YF-3000.3840,Hyperthyroidism,4
YF-3000.3880,Hypoglycemia,4
YF-3000.3920,Hypothermia,4
YF-3000.3960,Hypothyroidism,4
YF-3000.4000,Hysterectomy,4
YF-3000.4040,Ichthyosis,4
YF-3000.4120,Impetigo,4
YF-3000.4150,Inclusion Body Myositis,4
YF-3000.4180,Infertility,4
YF-3000.4200,Influenza,4
YF-3000.4200-050,Avian Flu,5
YF-3000.4200-300,H1N1 Swine Flu,5
YF-3000.4200-800,Seasonal Flu,5
YF-3000.4320,Kaposi's Sarcoma,4
YF-3000.4340,Kawasaki Syndrome,4
YF-3000.4360,Kidney Disease,4
YF-3000.4370,Kidney Stones,4
YF-3000.4380,Klinefelter's Syndrome,4
YF-3000.4390,Krabbe's Disease,4
YF-3000.4400,Kyphosis,4
YF-3000.4480,Laryngectomy,4
YF-3000.4520,Lead Poisoning,4
YF-3000.4540,Legg-Calve-Perthes Disease,4
